IC217 R;CCSTG100220V;1.2;1.16;1.09;87; 
IC219 R;VPS120;1.34;1.36;0.81;92; 
IC220 R;VPS100;1.34;1.16;0.81;82; 
IC226 R;FCSE135032CX;0.81;2.6;1.1;180; 
IC228 R;FC2700;1.3;2.95;1.7;200; 
IC229 R;FLCE20CX;0.79;3.26;1.13;150; 
IC229R;ASSTFL300PBE110V;2.2;3.16;0.77;317; 
IC230 R;FLCE16CX;0.79;2.71;1.13;129; 
IC235R;VPCX800;1.34;0.96;0.81;71; 
IC237R;PTA600220V;2.2;0.9;0.95;133; 
IC271R;MCI4000220VC/GANCH;2.62;2.4;1.38;400; 
IC493R;BSR1500 220V;1.1;1.66;0.9;119; 
IC494R;BSR2000 220V;1.1;2.16;0.9;139; 
IC495R;GC6PP 220V;2.1;1.96;0.81;210; 
IC496R;GC4PP 110V;2.1;1.26;0.71;149; 
IC497R;GC4PP 220V;2.1;1.26;0.71;149; 
IC498R;GC2PP 220V;2.1;0.83;0.81;122; 
IC499R;GC2PP 110V;2.1;0.83;0.81;122; 
IC500R;ASTPCFL2500 220V;2.2;2.66;0.77;310; 
IC501R;GC6PP 110V;2.1;1.96;0.81;210; 
IC502R;EAEX200VCS220V;1.8;2.17;1.5;188; 
IC503R;BRCF8 220V;1.1;1.8;1;222; 
IC925R;BRLQF8220V;1.6;1.8;0.95;202; 
IC926R;BRLQF12 220V;1.6;2.45;0.95;248; 
IC928R;BRLQ8220V;1.1;1.8;0.95;130; 
IC966R;CPBR;0.92;1.16;1;136; 
IC967R;CPTBR;0.92;1.16;1;117; 
IC983R;BRCQ12220V;0.11;0.25;0.1;233; 
IC990R;BPT100;1;1.16;1.15;62; 
IC992R;VPS180;1.34;1.96;0.81;125; 
IC994R;VSSC100220V;0.95;1.16;0.75;67; 
LB005R;VCCG600S220V;2.3;0.9;0.9;139; 
LB047 R;VCCG600V110V;2.3;0.9;0.9;165; 
LB079R;VCCG600S110V;2.3;0.9;0.9;139; 
LB097R;VCCG600V220V;2.3;0.9;0.9;165; 
LB210R;VCCG1300V220V;2.3;1.6;0.95;295; 
LB213R;VCM1300220V;2.3;1.66;0.95;232; 
LB214R;VCCE3P220V;2.3;2.35;0.98;340; 
LB216R;VCM3P220V;2.3;2.35;0.98;346; 
EQ167B;BM18PFBIVNR12;0.62;0.54;0.71;53.5; 
EQ205B;BM17PFBIVNR12;0.47;0.53;0.66;35; 
EQ249B;BM19PFBIVNR12;0.49;0.58;0.68;39.6; 
EQ262B;BM31BIVNR12;0.37;0.22;0.43;10.5; 
EQ441B;BM41 110V;0.31;0.22;0.39;4; 
EQ442B;BM47 220V;0.31;0.22;0.39;4; 
EQ443B;BM32BIVNR12;0.84;0.23;0.29;11; 
EQ445B;BM40BIVNR12;1.44;0.5;0.67;34.5; 
EQ652;BM07BIVNR12;0.42;0.4;0.43;15.3; 
EQ653;BM06BIVNR12;0.42;0.4;0.43;14.8; 
EQ654B;BM10BIVNR12;0.47;0.3;0.59;17.4; 
BB157C;RACO-16110V;0.64;0.37;0.63;21; 
BB158C;RDACO-26110V;0.64;0.65;0.7;37; 
BB159C;RDACO-26220V;0.64;0.65;0.7;37; 
BB160C;RACO-26220V;0.64;0.37;0.63;21; 
EQ001C;MPED-2220V;0.18;0.49;0.95;32; 
EQ002C;MPGD;0.18;0.49;0.95;33; 
EQ003 C;FG10;0.27;0.63;1.15;48; 
EQ004C;MPGS;0.21;0.49;0.54;18; 
EQ013C;CCP1;0.36;0.37;0.77;28; 
EQ017 C;SASL GAS;0.3;0.43;0.53;14; 
EQ018 C;SACL;0.3;0.53;0.8;21; 
EQ019 C;SACE;0.3;0.53;0.8;25; 
EQ020 C;SASE1-110V;0.31;0.47;0.53;18; 
EQ021C;SASL2-220V;0.31;0.47;0.53;17; 
EQ022C;FG04;0.24;0.51;0.54;17; 
EQ046 C;FAM5-2220V;0.52;0.5;0.61;15; 
EQ048C;FH1B-2220V;0.36;0.4;0.56;7; 
EQ049 C;CRPP-1110V;0.25;0.39;0.42;11; 
EQ050C;FA28-2220V;1;0.49;0.61;21; 
EQ066C;FG08;0.27;0.63;0.97;38; 
EQ093C;CRPP-2220V;0.25;0.39;0.42;11; 
EQ094C;ELEA-B;0.39;0.26;0.37;9; 
EQ226 C;CCP2;0.36;0.61;0.78;20; 
EQ227C;CCP3;0.37;0.79;0.85;62; 
EQ249C;ELAB BIVOLT;0.31;0.22;0.37;6; 
EQ253C;FA25-2220V;1;0.49;0.61;20; 
EQ339C;MPED-1110V;0.18;0.49;0.95;32; 
EQ348C;MPES-2220V;0.18;0.49;0.95;18; 
EQ372C;TFGC GAS;0.37;0.5;0.54;8; 
EQ374C;TFSL-2 220V;0.25;0.5;0.54;7; 
EQ376C;SACE2-220V;0.31;0.53;0.89;25; 
EQ377C;SCGE-2 220V;0.31;0.67;1.1;37; 
EQ395C;CCR1;0.36;0.37;0.77;19; 
EQ396C;CCR2;0.36;0.61;0.78;42; 
