EQ049 C        ;CRPP-1 110V       ;0.25;0.39;0.42;11;0.04
EQ050C         ;FA28-2 220V       ;1;0.49;0.61;21;0.3
EQ051C         ;FZ28-2 220V       ;0;0;0;0;0
EQ052E         ;EREVP6 110V       ;0.63;0.53;0.5;13;0.17
EQ052MV        ;LAR2 220V         ;0.37;0.21;0.36;4.6;0.03
EQ053E         ;EREVP9 110V       ;0.84;0.53;0.5;15.84;0.22
EQ054 P        ;PRPE770 220V      ;1.61;0.9;0.91;50;1.32
EQ054MV        ;LAR4 220V         ;0.38;0.25;0.44;6;0.04
EQ055MV        ;LQL4 BIV          ;0.38;0.25;0.44;10.1;0.04
EQ056MV        ;LQL6 BIV          ;0.47;0.26;0.44;10.7;0.05
EQ057MV        ;LQL8 BIV          ;0.47;0.26;0.44;10.8;0.05
EQ058MV        ;LQL10 BIV         ;0.58;0.24;0.43;11;0.06
EQ059E         ;EVCSS9 110V       ;0.84;0.53;0.5;21.33;0.22
EQ059MV        ;LQL15 BIV         ;0.98;0.45;0.64;27.5;0.28
EQ060E         ;EVC9 110V         ;0.84;0.53;0.5;21.33;0.22
EQ060MV        ;LQL25 110V        ;1.16;0.45;0.64;28.5;0.33
EQ061          ;EMCH              ;0.33;0.53;0.91;56;0.16
EQ061MV        ;BMK 110V          ;0.51;0.19;0.23;5.1;0.02
EQ062MV        ;BMK 220V          ;0.51;0.19;0.23;5.1;0.02
EQ063          ;E2D1P             ;0.32;0.82;0.58;34;0.15
EQ063E         ;CBR-90            ;0.58;1.11;0.28;61.68;0.18
EQ063MV        ;ESPM 127V         ;0;0;0;0;0
EQ064MV        ;MPA-NR 220V       ;0.57;0.45;0.62;32.5;0.16
EQ064T         ;266 8B 220V       ;0.75;0.5;0.69;28;0.26
EQ064V         ;M4ED4             ;0;0;0;0;0
EQ065V         ;E2D2P             ;0.33;0.82;0.59;34;0.16
EQ066C         ;FG08              ;0.27;0.63;0.97;38;0.16
EQ066MV        ;ESPM 220V         ;0;0;0;0;0
EQ067V         ;FFV20             ;1.85;1;0.59;112.9;1.09
EQ069V         ;EI6D3F            ;0.32;1.16;0.93;85;0.35
EQ070MV        ;CUT 4L            ;0.63;0.25;0.27;14;0.04
EQ070V         ;MI4D4             ;0.37;1.3;1.34;101;0.64
EQ071V         ;E3D1P             ;0.32;1.16;0.58;45;0.22
EQ072          ;BRFPCZ            ;0.7;0.78;0.86;52.6;0.47
EQ072MV        ;RDA 220V          ;0.56;0.33;0.53;24;0.1
EQ072V         ;E4D2              ;0.32;0.85;0.95;68;0.26
EQ073          ;FIE PT INOX       ;0.54;0.65;0.88;22.4;0.31
EQ073MV        ;ESL BIV           ;0.4;0.24;0.4;5.3;0.04
EQ073V         ;EI4D2             ;0.31;0.85;0.94;49;0.25
EQ074          ;FIM PT INOX       ;0.51;0.66;0.88;29.7;0.3
EQ074MV        ;ESPMAX BIV        ;0.4;0.24;0.4;8.5;0.04
EQ074V         ;E3D2P             ;0.32;1.16;0.58;45;0.22
EQ075MV        ;MP200 BIV         ;0.75;0.33;0.28;14;0.07
EQ076MV        ;DPC30             ;1.51;0.47;0.74;70;0.53
EQ077V         ;E74D2             ;0.34;1.15;0.93;68;0.36
