3.00;5.00;20.00;0.08
3.00;5.00;20.00;0.07
1.50;3.50;12.00;0.06
3.50;4.00;16.00;0.18
22.00;11.50;13.00;0.23
2.50;5.00;14.50;0.07
2.50;4.00;9.00;0.03
24.00;8.50;11.00;0.19
2.00;2.50;12.00;0.02
2.00;3.00;18.00;0.04
1.60;8.00;25.50;0.13
1.60;12.00;25.50;0.15
5.30;9.00;28.00;0.17
4.50;7.70;32.00;0.14
1.70;2.70;23.00;0.07
2.20;3.50;29.00;0.11
2.00;3.50;39.00;0.14
2.00;5.00;48.50;0.18
1.00;2.30;12.00;0.06
1.50;2.50;23.00;0.03
1.80;5.00;33.00;0.25
4.50;14.00;29.00;0.08
5.00;20.00;39.00;0.13
20.00;25.50;25.50;0.60
0.01;1.50;15.00;0.02
24.50;1.00;9.50;0.06
11.50;12.00;12.00;0.10
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
27.00;20.00;20.00;0.84
43.00;29.00;29.00;2.29
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
10.00;22.00;34.00;0.81
2.00;32.50;53.00;0.71
4.00;32.50;53.00;0.78
6.50;32.50;53.00;0.85
10.00;32.50;53.00;1.02
2.00;26.50;32.50;0.35
4.00;26.50;32.50;0.40
6.50;26.50;32.50;0.47
10.00;26.50;32.50;0.55
15.00;26.50;32.50;0.78
2.00;17.60;32.50;0.23
4.00;17.60;32.50;0.28
6.50;17.60;32.50;0.33
10.00;17.60;32.50;0.43
15.00;17.60;32.50;0.54
2.00;16.20;26.50;0.17
6.50;16.20;26.50;0.26
10.00;16.20;26.50;0.37
15.00;16.20;26.50;0.58
6.50;16.20;17.60;0.19
10.00;16.20;17.60;0.22
15.00;16.20;17.60;0.27
6.50;10.80;17.60;0.13
10.00;10.80;17.60;0.26
4.00;16.20;53.00;0.43
6.50;16.20;53.00;0.53
10.00;16.20;53.00;0.64
15.00;16.20;53.00;0.82
2.00;32.50;35.40;0.47
4.00;32.50;35.40;0.53
6.50;32.50;35.40;0.62
10.00;32.50;35.40;1.03
15.00;32.50;35.40;1.22
2.00;32.50;53.00;0.64
4.00;32.50;53.00;0.71
6.50;32.50;53.00;0.92
10.00;32.50;53.00;1.14
6.50;32.50;53.00;0.90
10.00;32.50;53.00;1.06
15.00;32.50;53.00;1.48
20.00;32.50;53.00;1.94
6.50;26.50;32.50;0.54
10.00;26.50;32.50;0.60
15.00;26.50;32.50;0.90
20.00;26.50;32.50;0.84
6.50;17.60;32.50;0.38
10.00;17.60;32.50;0.47
15.00;17.60;32.50;0.59
20.00;17.60;32.50;0.88
6.50;16.20;26.50;0.31
10.00;16.20;26.50;0.39
15.00;16.20;26.50;0.45
20.00;16.20;26.50;0.63
6.50;16.20;17.60;0.23
10.00;16.20;17.60;0.27
15.00;16.20;17.60;0.34
1.00;32.50;53.00;0.72
1.00;26.50;32.50;0.37
1.00;17.60;32.50;0.24
1.00;16.20;26.50;0.19
1.00;16.20;17.60;0.13
1.00;10.80;17.60;0.09
1.00;32.50;35.40;0.48
1.00;16.20;53.00;0.37
1.00;32.50;53.00;0.72
1.00;26.50;32.50;0.33
1.00;17.60;32.50;0.24
1.00;16.20;26.50;0.17
1.00;16.20;17.60;0.12
2.00;36.50;36.50;0.50
2.00;41.50;41.50;0.79
2.00;46.00;46.00;0.97
3.00;46.00;66.00;1.97
3.00;57.00;69.50;2.58
1.50;36.00;29.00;0.52
1.50;37.00;47.00;0.95
1.50;42.00;57.00;1.55
2.00;32.00;53.00;1.15
2.00;25.60;32.50;0.57
15.00;32.50;53.00;2.90
6.50;32.50;53.00;0.69
10.00;32.50;53.00;0.88
6.50;25.60;32.50;0.33
10.00;25.60;32.50;0.41
6.50;17.60;32.50;0.27
10.00;17.60;32.50;0.33
6.50;16.20;26.50;0.20
10.00;16.20;26.50;0.25
6.50;16.20;17.60;0.14
10.00;16.20;17.60;0.18
6.50;10.80;17.60;0.09
10.00;10.80;17.60;0.13
2.00;32.00;53.00;0.49
2.00;25.60;32.50;0.27
2.00;17.60;32.50;0.17
2.00;16.20;26.50;0.13
2.00;16.20;17.60;0.08
2.00;10.80;17.60;0.06
2.00;32.00;53.00;0.49
2.00;25.60;32.50;0.27
6.50;32.50;53.00;0.69
10.00;32.50;53.00;0.88
6.50;25.60;32.50;0.33
10.00;25.60;32.50;0.41
6.50;17.60;32.50;0.27
10.00;17.60;32.50;0.33
6.50;16.20;26.50;0.20
10.00;16.20;26.50;0.25
6.50;16.20;17.60;0.14
10.00;16.20;17.60;0.18
6.50;10.80;17.60;0.09
10.00;10.80;17.60;0.13
0.25;4.40;20.00;0.04
33.00;3.00;7.50;0.26
4.50;33.00;7.50;1.11
0.25;2.50;20.50;0.04
33.00;2.50;7.50;0.25
0.33;2.10;22.30;0.04
33.00;1.00;7.50;0.24
33.00;0;7.50;0
0.33;3.80;16.40;0.03
33.00;32.50;7.50;1.70
33.00;3.00;7.50;0.20
0.33;2.00;16.80;0.02
33.00;2.50;7.50;0.12
0.33;1.90;18.30;0.03
33.00;1.00;7.50;0.20
33.00;0;7.50;0
0.33;2.50;12.70;0.01
33.00;32.00;7.50;2.59
25.00;1.50;7.50;0.09
33.00;29.50;7.50;4.12
33.00;29.50;7.50;4.12
33.00;33.00;7.50;5.74
33.00;33.00;7.50;5.74
0.33;1.80;22.80;0.05
33.00;1.00;7.50;0.26
0;0;0;0
4.50;32.50;48.00;1.27
0;2;22;0.03
0.16;4.40;18.70;0.04
33.00;2.50;7.50;0.23
24.50;2.00;7.50;0.12
4.50;32.50;7.50;1.17
0.16;2.40;19.30;0.03
33.00;2;7.50;0.19
24.50;1.50;7.50;0.10
0.25;1.80;21.30;0.04
0;0;7.50;0
33.00;1.00;7.50;0.26
24.50;1.00;7.50;0.14
0;0;7.50;0
0.10;3.80;16.40;0.03
0;0;7.50;0
33.00;2.50;7.50;0.18
24.50;2.00;7.50;0.10
0.10;1.90;16.70;0.02
0;0;7.50;0
33.00;1.5;7.50;0.12
24.50;1.50;7.50;0.07
0.15;1.60;18.30;0.03
0.00;0.00;7.50;0.00
33.00;1.00;7.50;0.17
24.50;1.00;7.50;0.10
0;0;7.50;0
0.10;2.90;13.10;0.01
0;0;7.50;0
27.50;1.50;7.50;0.08
24.50;2.00;9.50;0.09
0.50;2.30;9.70;0.01
22.00;1.00;7.50;0.05
24.50;1.50;9.50;0.05
8.00;9.00;24.50;0.10
6.5;7.50;21.00;0.10
5;6;40.00;0.06
3.00;6.00;23.50;0.078
2.00;3.00;24.50;0.064
6.00;9.50;27.00;0.09
7.00;5.50;23.00;0.042
11.00;33.00;55.50;5.57
11.00;33.00;55.50;5.57
0.25;1.80;21.30;0.04
0.00;0.00;0.00;0.00
33.00;1.00;7.50;0.26
24.50;1.00;9.50;0.14
0.00;0.00;0.00;0.00
4.50;32.50;48.00;1.18
0.25;1.80;21.30;0.04
0.00;0.00;0.00;0.00
4.50;32.50;48.00;1.57
4.50;32.00;51.00;2.40
10.00;36.00;47.00;4.88
10.00;36.00;47.00;4.88
0.15;4.40;18.70;0.04
0.15;2.40;19.30;0.03
0.26;1.80;21.30;0.04
0.10;3.80;16.40;0.03
0.10;1.90;16.70;0.02
0.20;1.60;18.30;0.03
0.10;2.90;13.10;0.01
0.05;2.30;9.70;0.01
0.26;1.80;21.30;0.04
0.13;3.80;17.80;0.02
32.00;3.00;7.50;0.15
24.50;2.50;9.50;0.09
0.13;2.20;17.80;0.02
32.00;2.00;7.50;0.13
24.50;1.50;9.50;0.07
0.20;1.80;20.60;0.03
32.00;1.00;7.50;0.20
24.50;1.00;9.50;0.11
0.10;3.20;14.70;0.02
25.00;1.50;7.50;0.12
24.50;2.50;9.50;0.07
0.10;1.90;15.40;0.02
32.00;1.50;7.50;0.10
24.50;1.50;9.50;0.06
0.10;1.50;17.10;0.02
32.00;1.00;7.50;0.13
24.50;1.00;9.50;0.07
0.50;2.70;13.00;0.01
25.00;1.50;7.50;0.07
24.50;2.00;9.50;0.08
0.50;2.10;8.80;0.01
23.50;1.00;7.50;0.06
24.50;1.50;9.50;0.06
24.50;1.50;9.50;0.07
0.02;3.00;30.00;0.03
0;0;0;0
23.50;1.50;7.50;0.06
0.02;3.00;20.00;0.02
1.60;1.70;11.20;0.01
0.20;1.80;20.80;0.03
32.00;1.00;7.50;0.19
24.50;1.00;9.50;0.11
6.50;26.00;24.50;1.02
6.50;26.00;24.50;1.02
6.50;26.00;24.50;1.02
6.50;26.00;24.50;1.02
7.30;29.00;28.00;1.55
7.30;29.00;28.00;1.55
7.30;29.00;28.00;1.55
7.30;29.00;28.00;1.55
5.00;32.50;46.50;1.06
5.00;32.50;46.50;1.06
5.00;32.50;46.50;1.06
5.00;32.50;46.50;1.06
19.50;8.00;8.00;0.20
19.50;8.00;8.00;0.20
19.50;8.00;8.00;0.20
19.50;8.00;8.00;0.20
20.00;22.00;22.00;0.65
20.00;22.00;22.00;0.65
20.00;22.00;22.00;0.65
20.00;22.00;22.00;0.65
20.50;21.00;21.00;0.44
20.50;21.00;21.00;0.44
20.50;21.00;21.00;0.44
20.50;21.00;21.00;0.44
14.00;14.00;14.00;0.23
14.00;14.00;14.00;0.23
14.00;14.00;14.00;0.23
14.00;14.00;14.00;0.23
1.50;2.50;11.00;0.06
1.50;2.50;11.00;0.06
1.50;2.50;11.00;0.06
1.50;2.50;11.00;0.06
2.00;4.00;32.00;0.13
2.00;4.00;32.00;0.13
2.00;4.00;32.00;0.13
2.00;4.00;32.00;0.13
2.00;5.50;40.00;0.20
2.00;5.50;40.00;0.20
2.00;5.50;40.00;0.20
2.00;5.50;40.00;0.20
2.00;32.00;53.00;0.93
6.50;32.00;53.00;1.95
6.50;26.00;32.50;0.94
2.80;6.20;9.80;0.04
2.30;9.50;10.00;0.05
3.50;7.80;13.30;0.07
3.50;5.00;13.00;0.04
5.00;5.00;8.50;0.05
4.50;40.70;40.70;1.37
5.20;33.30;33.30;0.97
6.00;34.00;49.00;1.61
8.50;25.00;25.00;0.66
9.00;37.50;37.50;1.34
4.00;31.00;31.00;0.99
5.00;41.00;41.00;1.99
4.50;27.50;36.00;1.34
5.50;34.00;44.50;2.22
7.00;36.00;52.00;1.24
6.50;32.50;45.00;1.12
4.50;22.50;60.50;0.87
2.00;25.00;33.00;0.41
3.00;23.00;31.00;0.29
3.50;34.70;45.00;0.81
4.50;22.00;42.00;0.99
5.30;32.00;56.00;1.49
5.50;40.50;71.00;2.06
17.00;33.50;37.00;0.98
9.80;23.60;36.80;0.66
10.80;27.00;41.20;0.85
11.50;31.00;46.00;1.05
2.00;23.00;46.30;1.20
2.00;33.00;54.50;2.07
1.80;16.50;35.50;0.59
1.80;12.50;27.00;0.30
2.00;23.00;46.00;1.00
13.50;28.50;28.50;1.11
11.50;25.50;25.50;0.62
12.50;30.50;30.50;0.99
12.00;28.00;28.00;1.02
6.00;30.50;38.00;1.27
4.00;31.00;31.00;0.87
4.00;35.00;35.00;0.96
5.00;42.00;42.00;1.47
4.50;27.00;39.50;1.48
2.00;16.00;62.00;0.74
2.00;16.00;68.00;0.81
2.00;24.30;42.00;0.84
2.00;24.00;51.00;0.91
2.00;16.00;63.00;0.99
5.20;27.50;40.50;0.12
13.00;28.00;28.00;0.88
11.30;32.40;32.40;1.14
12.60;35.80;35.80;1.42
2.50;4.50;9.60;0.06
3.70;8.00;8.00;0.05
4.00;6.20;10.00;0.05
5.00;7.40;13.50;0.05
2.00;6.80;11.70;0.04
3.70;7.00;7.00;0.06
3.70;8.00;8.00;0.07
4.10;8.50;8.50;0.08
3.20;7.50;7.50;0.04
3.00;14.00;20.00;0.23
3.00;17.00;25.00;0.42
3.00;21.00;30.40;0.59
13.00;15.00;28.50;0.33
6.00;16.00;35.50;0.46
3.00;9.50;22.40;0.15
2.50;12.00;19.50;0.20
2.00;10.30;10.30;0.05
2.00;6.60;10.30;0.05
9.30;7.50;7.50;0.10
5.90;13.50;11.50;0.12
7.00;14.00;14.00;0.20
8.30;16.50;16.50;0.26
3.00;6.00;10.00;0.09
2.50;13.50;26.50;0.33
2.80;8.20;13.00;0.13
2.50;23.00;23.00;0.33
3.00;28.00;28.00;0.48
2.00;13.00;20.50;195.00
2.00;10.00;32.50;0.37
9.00;15.00;21.00;0.39
3.00;30.00;42.00;0.83
10.50;0;18.50;0
12.20;18.30;18.30;0.38
5.80;14.70;22.80;0
5.50;22.50;30.00;0
15.00;15.50;15.50;0.44
7.00;15.00;25.00;0.48
7.00;25.00;35.00;0.94
7.00;30.00;45.00;1.48
7.00;20.00;50.00;1.37
3.30;25.20;25.20;0.24
2.30;25.50;25.50;0.25
1.70;20.00;20.00;0.13
5.00;0.00;12.00;0.11
5.50;0.00;14.00;0.22
6.00;0.00;16.50;0.15
5.60;0.00;12.20;0.11
6.00;14.00;14.00;0.16
7.50;17.50;17.50;0.25
8.70;20.60;20.60;0.39
6.50;23.30;49.80;0.81
3.30;16.00;25.00;0.41
2.00;14.50;21.50;0.16
2.50;14.80;28.00;0.33
2.50;0.00;19.00;0.11
5.40;0.00;11.00;0.10
5.30;10.00;19.50;0.18
2.50;0.00;10.00;0.06
4.20;14.30;24.50;0.22
15.60;13.50;24.00;0.38
5.10;30.00;30.00;0.82
8.00;18.40;40.60;0.62
10.00;30.50;30.50;0.72
5.00;28.00;59.70;1.36
3.60;36.50;46.50;0.53
1.70;14.50;20.20;0.10
2.00;19.00;25.00;0.21
2.10;22.50;30.00;0.22
2.00;25.50;35.00;0.29
2.60;14.30;28.00;0.38
2.50;20.00;30.00;0.31
4.70;12.00;26.00;0.19
10.8/ 4.6;10.50;25.4/ 23.8;0.26
8.0/ 4.0;7.70;16.5/ 15.5;0.73
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.25;4.50;19.70;0.05
33.00;3.00;7.50;0.34
0.25;2.60;20.10;0.05
33.00;2.50;7.50;0.29
5.00;26.00;40.00;1.80
0.50;2.00;23.00;0.08
33.00;1.00;7.50;0.47
0;0;0;0
0.20;3.90;18.20;0.05
5.00;29.00;46.00;2.70
33.00;3.00;7.50;0.29
0.20;2.40;18.20;0.04
33.00;2.50;7.50;0.23
0.30;1.80;20.00;0.05
33.00;1.00;7.50;0.29
0;0;0;0
0.15;3.00;13.80;0.02
5.00;31.50;47.00;4.50
27.50;2.00;7.50;0.16
0.15;2.30;9.80;0.02
6.80;29.50;44.50;5.36
24.00;2.00;7.50;0.10
6.80;29.50;44.50;5.36
0.25;2.70;20.30;0.05
0.25;2.00;20.00;0.04
7.00;27.50;36.50;8.19
12.00;40.50;54.00;7.60
12.00;40.50;54.00;7.60
0.50;1.90;23.00;0.08
33.00;1.00;7.50;0.37
0.00;0.00;0.00;0.00
0.20;4.40;19.30;0.04
31.00;2.50;7.50;0.21
0.20;2.40;19.50;0.03
31.00;1.50;7.50;0.20
0.40;2.00;21.50;0.06
31.00;1.00;7.50;0.35
0.10;3.90;18.00;0.03
31.00;2.50;7.50;0.21
0.10;2.10;18.20;0.02
31.00;1.50;7.50;0.15
0.25;1.60;18.80;0.03
31.00;1.00;7.50;0.19
0.10;2.80;13.20;0.01
26.00;1.50;7.50;0.09
0.40;1.80;21.70;0.06
31.00;1.00;7.50;0.35
3.5;24.00;17.00;0.33
1.50;2.50;17.50;0.03
1.50;2.50;19.00;0.03
2.00;4.00;29.50;0.10
1.50;3.20;26.50;0.08
2.00;4.00;32.00;0.13
2.00;5.50;38.00;0.20
2.00;5.50;35.00;0.17
2.50;5.00;40.00;0.23
2.00;5.00;45.00;0.25
0;0;0;0
2.00;5.00;35.00;0.20
1.50;5.00;43.50;0.25
2.00;3.50;29.00;0.10
1.00;3.00;27.00;0.08
1.50;4.00;32.50;0.12
2.00;5.00;37.50;0.21
2.00;7.50;29.00;0.22
1.00;1.60;16.80;0.02
1.80;1.80;25.50;0.05
2.00;3.50;28.00;0.07
2.00;4.00;30.00;0.08
2.00;4.00;33.00;0.09
2.00;3.00;25.50;0.09
39.00;2.00;8.80;0.18
38.00;2.50;14.00;0.20
2.00;3.00;32.50;0.07
2.00;4.50;29.00;0.11
2.50;5.50;33.00;0.20
2.50;6.00;38.50;0.23
12.00;2.00;23.50;0.16
2.50;6.00;46.00;0.28
2.00;4.30;39.00;0.13
4.00;5.50;47.00;0.35
2.50;4.00;31.00;0.16
18.00;11.50;28.50;1.22
5.50;28.00;39.00;0.76
5.50;28.00;39.00;0.76
5.50;28.00;39.00;0.76
5.50;28.00;39.00;0.76
5.50;28.00;39.00;0.86
5.50;28.00;39.00;1.12
18.00;11.50;28.50;0.57
18.00;11.50;28.50;0.50
18.00;11.50;28.50;0.39
18.00;11.50;28.50;0.39
18.00;11.50;28.50;0.39
18.00;11.50;28.50;0.39
23.00;35.00;35.00;2.82
18.00;11.50;28.50;2.50
23.00;35.00;35.00;1.66
23.00;35.00;35.00;1.66
23.00;35.00;35.00;1.66
23.00;35.00;35.00;1.66
21.00;34.00;34.00;1315.00
5.50;28.00;39.00;0
18.00;11.50;28.50;3.14
18.00;11.50;28.50;3.55
18.00;11.50;28.50;3.61
18.00;11.50;28.50;4.87
5.50;28.00;39.00;2.02
6.00;10.00;34.00;0.10
6.00;10.00;34.00;0.10
6.00;10.00;34.00;0.10
6.00;10.00;34.00;0.10
6.50;6.00;33.00;0.09
6.50;6.00;33.00;0.09
6.50;6.00;33.00;0.09
6.50;6.00;33.00;0.09
4.00;7.80;34.00;0.08
4.00;7.80;34.00;0.08
4.00;7.80;34.00;0.08
4.00;7.80;34.00;0.08
10.00;8.80;30.00;0.10
10.00;8.80;30.00;0.10
10.00;8.80;30.00;0.10
10.00;8.80;30.00;0.10
7.00;7.00;35.00;0.09
7.00;7.00;35.00;0.09
7.00;7.00;35.00;0.09
7.00;7.00;35.00;0.09
4.00;5.00;22.00;0.13
4.00;5.00;22.00;0.13
4.00;5.00;22.00;0.13
4.00;5.00;22.00;0.13
4.00;5.00;30.00;0.16
4.00;5.00;30.00;0.16
4.00;5.00;30.00;0.16
4.00;5.00;30.00;0.16
4.00;5.00;40.00;0.20
4.00;5.00;40.00;0.20
4.00;5.00;40.00;0.20
4.00;5.00;40.00;0.20
2.00;18.50;37.50;0.18
2.00;18.50;37.50;0.18
2.00;18.50;37.50;0.18
2.00;18.50;37.50;0.18
34.00;12.00;12.00;0.52
34.00;12.00;12.00;0.52
34.00;12.00;12.00;0.52
22.50;8.00;8.00;0.24
22.50;8.00;8.00;0.24
22.50;8.00;8.00;0.24
2.00;5.00;24.50;0.05
2.00;5.00;24.50;0.05
2.00;5.00;24.50;0.05
2.00;5.00;24.50;0.05
1.50;4.00;23.00;0.05
1.50;4.00;23.00;0.05
1.50;4.00;23.00;0.05
1.50;4.00;23.00;0.05
0;0;0;0
7.00;10.00;30.00;0.09
6.00;10.00;31.00;0.09
4.00;7.00;32.50;0.08
2.00;4.00;35.00;0.06
5.00;6.50;22.00;0.05
1.00;4.00;13.50;0.08
19.00;4.50;7.00;0.20
3.00;7.00;25.50;0.07
5.00;6.50;22.00;0.04
6.00;9.00;28.50;0.12
2.00;6.00;11.00;0.12
5.00;6.50;29.00;0.09
0.02;4.00;10.00;0.03
3.00;4.00;16.00;0.22
8.50;4.00;6.50;0.03
2.00;7.00;25.00;0.25
1.00;7.00;21.00;0.06
5.00;7.00;32.00;0.07
29.00;1.00;12.00;0.10
0.02;4.00;10.00;0.03
16.00;3.50;6.00;0.20
2.00;4.00;20.00;0.17
1.50;6.00;19.00;0.05
3.00;4.00;19.00;0.06
6.00;9.00;23.00;0.05
1.50;7.00;20.00;0.07
3.00;8.00;23.00;0.09
1.70;3.00;19.00;0.05
6.00;6.00;29.00;0.06
2.50;5.50;23.00;0.07
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0;0;0;0
26.00;13.30;17.00;0.46
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00
18.30;8.30;8.30;0.35
17.50;8.00;8.00;0.30
20.50;7.00;7.00;0.34
18.30;8.30;8.30;0.35
17.50;8.00;8+R785;0.30
20.50;7.00;7.00;0.34
18.30;8.30;8.30;0.35
17.50;8.00;8.00;0.30
20.50;7.00;7.00;0.34
10.00;8.50;8.50;0.47
15.00;7.50;7.50;0.50
13.00;6.50;6.50;0.42
8.50;7.50;7.50;0.37
25.00;17.50;10.00;1.77
10.00;8.50;8.50;0.47
15.00;7.50;7.50;0.50
13.00;6.50;6.50;0.42
8.50;7.50;7.50;0.37
25.00;17.50;10.00;1.77
10.00;8.50;8.50;0.47
15.00;7.50;7.50;0.50
13.00;6.50;6.50;0.42
8.50;7.50;7.50;0.37
25.00;17.50;10.00;1.77
10.00;8.50;8.50;0.47
15.00;7.50;7.50;0.50
13.00;7.00;7.00;0.42
8.50;7.50;7.50;0.37
23.00;17.00;10.00;1.77
10.00;8.50;8.50;0.47
15.00;7.50;7.50;0.50
13.00;7.00;7.00;0.42
8.50;7.50;7.50;0.37
23.00;17.00;10.00;1.77
10.00;8.50;8.50;0.47
15.00;7.50;7.50;0.50
13.00;7.00;7.00;0.42
8.50;7.50;7.50;0.37
23.00;17.00;10.00;1.77
10.00;9.00;9.00;0.47
15.00;8.00;8.00;0.50
13.00;7.50;7.50;0.42
8.50;8.50;8.50;0.37
23.00;17.50;9.50;1.77
10.00;9.00;9.00;0.47
15.00;8.00;8.00;0.50
13.00;7.50;7.50;0.42
8.50;8.50;8.50;0.37
23.00;17.50;9.50;1.77
10.00;9.00;9.00;0.47
15.00;8.00;8.00;0.50
13.00;7.50;7.50;0.42
8.50;8.50;8.50;0.37
23.00;17.50;9.50;1.77
10.00;10.00;10.00;0.47
15.00;8.50;8.50;0.50
13.00;7.00;7.00;0.42
8.50;8.50;8.50;0.37
23.00;17.50;9.50;1.77
10.00;10.00;10.00;0.47
15.00;8.50;8.50;0.50
13.00;7.00;7.00;0.42
8.50;8.50;8.50;0.37
23.00;17.50;9.50;1.77
10.00;10.00;10.00;0.47
15.00;8.50;8.50;0.50
13.00;7.00;7.00;0.42
8.50;8.50;8.50;0.37
23.00;17.50;9.50;1.77
25.00;10.00;10.00;1.57
20.00;10.00;10.00;1.05
14.50;10.00;10.00;0.90
25.00;10.00;10.00;1.57
20.00;10.00;10.00;1.05
14.50;10.00;10.00;0.90
25.00;10.00;10.00;1.57
20.00;10.00;10.00;1.05
14.50;10.00;10.00;0.90
24.50;7.50;7.50;0.77
19.60;5.70;5.70;0.49
17.40;5.40;5.40;0.40
24.00;13.00;13.00;1.83
22.50;11.00;11.00;1.10
24.50;8.00;8.00;0.72
19.60;6.20;6.20;0.46
17.50;6.00;6.00;0.34
23.00;13.50;13.50;1.34
19.00;11.20;11.20;1.13
15.00;10.00;10.00;0.72
13.00;7.50;7.50;0.53
11.50;7.00;7.00;0.32
23.00;13.50;13.50;1.34
19.00;11.20;11.20;1.13
15.00;10.00;10.00;0.72
13.00;7.50;7.50;0.53
11.50;7.00;7.00;0.32
23.00;13.50;13.50;1.34
19.00;11.20;11.20;1.13
15.00;10.00;10.00;0.72
13.00;7.50;7.50;0.53
11.50;7.00;7.00;0.32
25.50;10.00;10.00;1.30
23.50;9.50;9.50;1.04
21.50;8.50;8.50;0.68
18.00;6.50;6.50;0.49
15.50;5.50;5.50;0.28
25.50;10.00;10.00;1.30
23.50;9.50;9.50;1.04
21.50;8.50;8.50;0.68
18.00;6.50;6.50;0.49
15.50;5.50;5.50;0.28
25.50;10.00;10.00;1.30
23.50;9.50;9.50;1.04
21.50;8.50;8.50;0.68
18.00;6.50;6.50;0.49
15.50;5.50;5.50;0.28
12.50;15.50;15.50;0.88
10.50;11.50;11.50;0.41
7.50;10.00;10.00;0.00
12.50;15.50;15.50;0.88
10.50;11.50;11.50;0.41
7.50;10.00;10.00;0.00
12.50;15.50;15.50;0.88
10.50;11.50;11.50;0.41
7.50;10.00;10.00;0.00
5.00;11.50;11.50;0.40
6.00;15.00;15.00;0.63
7.50;20.00;20.00;1.40
5.00;11.50;11.50;0.40
6.00;15.00;15.00;0.63
7.50;20.00;20.00;1.40
5.00;11.50;11.50;0.40
6.00;15.00;15.00;0.63
7.50;20.00;20.00;1.40
11.00;13.00;8.00;0.47
12.00;13.00;10.00;0.58
11.00;13.00;8.00;0.47
12.00;13.00;10.00;0.58
10.50;12.50;8.50;0.47
12.00;14.00;9.50;0.75
10.50;12.50;8.00;0.47
14.00;13.00;8.00;0.71
10.50;12.50;8.00;0.47
14.00;13.00;8.00;0.71
10.50;12.50;8.00;0.47
14.00;13.00;8.00;0.56
26.50;12.00;12.00;1.49
22.50;13.00;13.00;1.58
19.00;11.00;11.00;0.94
15.00;9.00;9.00;0.38
20.00;12.50;12.50;1.30
25.00;14.50;14.50;1.96
15.00;9.00;9.00;0.59
20.00;12.00;12.00;1.18
25.00;15.00;15.00;1.28
15.00;9.00;9.00;0.59
20.00;12.00;12.00;1.18
25.00;15.00;15.00;1.28
15.00;9.50;9.50;0.82
