7105;28.40;22.80;40.30;0.59;Plasútil
7106;18.10;11.80;29.30;0.22;Plasútil
7112;20.00;15.50;28.00;0.30;Plasútil
7114;48.50;18.50;51.50;0.39;Plasútil
7115;29.00;27.00;30.00;0.24;Plasútil
7116;32.00;13.00;35.40;0.23;Plasútil
7117;23.30;16.00;30.00;0.27;Plasútil
7120;5.80;20.00;6.80;0.07;Plasútil
7121;8.70;10.20;11.10;0.05;Plasútil
7123;17.20;6.50;21.50;0.11;Plasútil
7124;8.80;19.30;9.30;0.07;Plasútil
7126;0.00;5.30;0.00;0.04;Plasútil
8036;0.00;19.70;0.00;0.08;Plasútil
8037;0.00;23.40;0.00;0.11;Plasútil
8038;0.00;31.10;0.00;0.16;Plasútil
8039;0.00;20.20;0.00;0.07;Plasútil
8040;7.80;3.70;10.50;0.16;Plasútil
8041;7.10;13.30;12.60;0.06;Plasútil
8042;10.60;14.20;11.60;0.05;Plasútil
8043;0.00;21.30;0.00;0.07;Plasútil
8044;0.00;18.30;0.00;0.06;Plasútil
8045;0.00;18.30;0.00;0.06;Plasútil
8046;7.40;5.60;13.90;0.08;Plasútil
8047;14.40;16.70;15.30;0.12;Plasútil
8048;14.40;16.70;15.30;0.12;Plasútil
8049;0.00;0.00;0.00;29.60;Plasútil
8050;7.80;3.70;10.50;0.16;Plasútil
8051;10.50;10.30;11.50;0.05;Plasútil
8052;9.00;6.00;9.00;0.03;Plasútil
8053;0.00;14.20;0.00;0.05;Plasútil
8054;0.00;15.20;0.00;0.04;Plasútil
8055;0.00;22.00;0.00;0.21;Plasútil
8056;0.00;10.30;0.00;0.03;Plasútil
8057;8.80;19.30;9.30;0.07;Plasútil
8066;6.20;17.00;13.20;0.11;Plasútil
8067;6.20;17.00;13.20;0.11;Plasútil
8068;6.20;17.00;13.20;0.11;Plasútil
8070;6.20;17.00;13.20;0.11;Plasútil
8074;12.80;9.00;12.80;0.15;Plasútil
8075;16.60;11.50;16.60;0.34;Plasútil
8079;12.50;5.30;13.30;0.05;Plasútil
8080;21.00;8.50;21.80;0.16;Plasútil
8081;26.60;11.30;27.60;0.30;Plasútil
8083;19.60;5.40;21.50;0.15;Plasútil
8084;19.60;8.30;21.50;0.18;Plasútil
8085;10.30;4.80;15.80;0.06;Plasútil
8086;15.10;5.60;25.90;0.15;Plasútil
8087;15.50;8.30;26.00;0.17;Plasútil
8127;0.00;10.30;0.00;0.03;Plasútil
8128;0.00;20.70;0.00;0.10;Plasútil
8129;9.20;23.30;9.60;0.06;Plasútil
8130;5.80;20.00;6.80;0.07;Plasútil
8131;8.70;10.20;11.10;0.05;Plasútil
8132;18.10;11.80;29.30;0.23;Plasútil
8133;0.00;14.20;0.00;0.05;Plasútil
8134;10.60;14.20;11.60;0.05;Plasútil
8135;13.10;4.20;17.00;0.06;Plasútil
8136;14.00;11.60;14.40;0.09;Plasútil
8137;7.10;13.30;12.60;0.06;Plasútil
8140;0.00;10.30;0.00;0.03;Plasútil
8141;14.00;11.60;14.40;0.09;Plasútil
8142;7.10;13.30;12.60;0.06;Plasútil
8143;13.10;4.20;17.00;0.06;Plasútil
8144;0.00;16.60;0.00;0.07;Plasútil
8145;0.00;20.70;0.00;0.10;Plasútil
8146;9.20;23.30;9.60;0.06;Plasútil
8147;10.50;10.30;11.50;0.05;Plasútil
8148;11.30;5.10;14.60;0.04;Plasútil
8149;12.80;13.50;13.60;0.16;Plasútil
8150;0.00;10.30;0.00;0.03;Plasútil
8151;5.80;20.00;6.80;0.07;Plasútil
8152;14.00;11.60;14.40;0.09;Plasútil
8153;7.10;13.30;12.60;0.06;Plasútil
8154;13.10;4.20;17.00;0.06;Plasútil
8155;23.50;11.00;27.50;0.33;Plasútil
8156;0.00;16.60;0.00;0.07;Plasútil
8157;8.70;10.20;11.10;0.05;Plasútil
8158;0.00;20.70;0.00;0.10;Plasútil
8159;9.20;23.30;9.60;0.06;Plasútil
8160;10.50;10.30;11.50;0.05;Plasútil
8161;10.10;4.20;10.50;0.02;Plasútil
8162;12.50;5.20;12.90;0.03;Plasútil
8163;11.30;5.10;14.60;0.04;Plasútil
8164;0.00;14.20;0.00;0.04;Plasútil
8165;0.00;6.40;0.00;0.03;Plasútil
8168;14.70;10.20;14.70;0.18;Plasútil
8169;9.00;24.40;21.00;0.30;Plasútil
8170;0.00;15.30;0.00;0.11;Plasútil
8171;0.00;15.30;0.00;0.11;Plasútil
8173;0.00;6.40;0.00;0.03;Plasútil
8174;8.70;10.20;11.10;0.05;Plasútil
8175;0.00;21.30;0.00;0.07;Plasútil
8176;48.50;18.50;51.50;0.42;Plasútil
8177;29.00;27.00;30.00;0.24;Plasútil
8178;8.80;4.50;12.30;0.03;Plasútil
8179;4.80;10.60;7.60;0.04;Plasútil
8180;14.00;11.60;14.40;0.09;Plasútil
8181;22.10;8.10;28.80;0.25;Plasútil
8182;16.50;6.40;27.50;0.08;Plasútil
8183;17.20;6.50;21.50;0.11;Plasútil
8184;13.10;4.20;17.00;0.06;Plasútil
8185;7.10;13.30;12.60;0.06;Plasútil
8187;8.60;14.00;11.60;0.07;Plasútil
8188;8.50;13.30;9.00;0.06;Plasútil
8189;8.70;10.20;11.10;0.05;Plasútil
8190;0.00;5.30;0.00;0.04;Plasútil
8191;9.00;6.00;9.00;0.03;Plasútil
8192;18.10;11.80;29.30;0.24;Plasútil
8193;7.80;3.70;10.50;0.16;Plasútil
8194;11.30;5.10;14.60;0.04;Plasútil
8195;23.50;11.00;27.50;0.33;Plasútil
8196;35.00;33.70;35.80;0.61;Plasútil
8197;51.50;25.30;73.80;0.88;Plasútil
8198;47.70;22.40;76.00;0.65;Plasútil
8199;29.00;27.00;30.00;0.24;Plasútil
8200;48.50;18.50;51.50;0.42;Plasútil
8201;8.80;4.50;12.30;0.03;Plasútil
8202;0.00;10.20;0.00;0.03;Plasútil
8203;4.80;10.60;7.60;0.04;Plasútil
8204;11.50;14.20;14.00;0.08;Plasútil
8205;20.00;15.50;28.00;0.30;Plasútil
8206;29.00;24.50;40.50;0.62;Plasútil
8208;1.70;0.50;28.70;0.06;Plasútil
8209;0.00;26.50;0.00;0.21;Plasútil
8210;23.30;16.00;30.00;0.27;Plasútil
8211;16.50;6.40;27.50;0.08;Plasútil
8212;22.10;8.10;28.80;0.25;Plasútil
8213;17.20;6.50;21.50;0.11;Plasútil
8214;18.80;4.70;20.90;0.06;Plasútil
8215;13.00;5.40;14.60;0.04;Plasútil
8216;8.50;13.20;9.00;0.06;Plasútil
8217;9.00;13.20;11.40;0.07;Plasútil
8218;16.50;8.80;25.00;0.09;Plasútil
8219;0.00;5.30;0.00;0.04;Plasútil
8220;5.80;20.00;6.80;0.07;Plasútil
8221;8.70;10.20;11.10;0.05;Plasútil
8222;9.20;23.30;9.60;0.06;Plasútil
8223;10.50;10.30;11.50;0.05;Plasútil
8224;5.80;20.00;6.80;0.07;Plasútil
8225;14.00;11.60;14.40;0.09;Plasútil
8226;7.10;13.30;12.60;0.06;Plasútil
8227;11.30;5.10;14.60;0.04;Plasútil
8228;13.10;4.20;17.00;0.06;Plasútil
8229;0.00;20.70;0.00;0.10;Plasútil
8230;0.00;14.20;0.00;0.04;Plasútil
8232;18.10;11.80;29.30;0.24;Plasútil
8233;28.40;22.80;40.30;0.59;Plasútil
8234;5.80;20.00;6.80;0.07;Plasútil
8235;9.20;23.30;9.60;0.06;Plasútil
8236;0.00;10.30;0.00;0.03;Plasútil
8237;14.00;11.60;14.40;0.09;Plasútil
8238;8.70;10.20;11.10;0.06;Plasútil
8239;10.60;14.20;11.60;0.05;Plasútil
8240;13.10;4.20;17.00;0.06;Plasútil
8241;0.00;20.70;0.00;0.10;Plasútil
8242;14.00;5.80;14.00;0.05;Plasútil
8243;8.70;10.20;11.10;0.05;Plasútil
8244;13.80;10.30;18.10;0.26;Plasútil
8248;9.20;23.30;9.60;0.06;Plasútil
8249;0.00;20.70;0.00;0.10;Plasútil
8250;0.00;6.40;0.00;0.03;Plasútil
8251;0.00;10.30;0.00;0.03;Plasútil
8252;9.20;23.30;9.60;0.06;Plasútil
8253;8.70;10.20;11.10;0.05;Plasútil
8254;38.40;30.30;57.20;1.50;Plasútil
8268;38.40;30.30;57.20;1.50;Plasútil
8269;0.00;6.40;0.00;0.03;Plasútil
8270;8.70;10.20;11.10;0.05;Plasútil
8271;0.00;6.40;0.00;0.03;Plasútil
8272;14.80;8.10;21.50;0.15;Plasútil
8273;8.70;10.20;11.00;0.05;Plasútil
8274;0.00;10.30;0.00;0.03;Plasútil
8275;47.70;22.40;76.00;0.65;Plasútil
8276;29.00;12.20;40.50;0.49;Plasútil
8277;9.20;23.30;9.60;0.06;Plasútil
8278;20.00;15.50;28.00;0.30;Plasútil
8279;9.20;23.30;9.60;0.06;Plasútil
8281;9.20;23.30;9.60;0.06;Plasútil
8288;8.70;10.20;11.00;0.05;Plasútil
8289;0.00;21.30;0.00;0.07;Plasútil
8290;8.80;4.50;12.30;0.03;Plasútil
8291;8.80;4.50;12.30;0.03;Plasútil
8292;0.00;6.40;0.00;0.03;Plasútil
8293;0.00;10.30;0.00;0.03;Plasútil
8294;0.00;0.00;0.00;18.50;Plasútil
8295;9.00;6.00;9.00;0.03;Plasútil
8296;14.00;5.80;14.00;0.05;Plasútil
8297;9.00;6.00;9.00;0.03;Plasútil
8298;14.00;5.80;14.00;0.05;Plasútil
8300;14.80;8.10;21.50;0.15;Plasútil
8301;9.20;23.30;9.60;0.06;Plasútil
8302;10.50;10.30;11.50;0.05;Plasútil
8303;11.60;7.70;11.60;0.04;Plasútil
8304;0.00;16.60;0.00;0.07;Plasútil
8305;7.10;13.30;12.60;0.06;Plasútil
8306;0.00;7.40;0.00;0.03;Plasútil
8307;9.20;23.30;9.60;0.06;Plasútil
8313;18.10;11.80;29.30;0.22;Plasútil
8316;9.20;23.30;9.60;0.06;Plasútil
8317;0.00;6.40;0.00;0.03;Plasútil
8318;8.70;10.20;11.00;0.05;Plasútil
8319;8.80;4.50;12.30;0.03;Plasútil
8320;7.10;13.30;12.60;0.06;Plasútil
8321;14.00;5.80;14.00;0.05;Plasútil
8322;0.00;16.60;0.00;0.07;Plasútil
8323;0.00;20.70;0.00;0.10;Plasútil
8324;9.20;23.30;9.60;0.06;Plasútil
8325;29.00;24.50;40.50;0.61;Plasútil
8326;8.70;10.20;11.10;0.06;Plasútil
8327;0.00;6.60;0.00;0.08;Plasútil
8328;0.00;5.30;0.00;0.03;Plasútil
8329;0.00;8.50;0.00;0.12;Plasútil
8330;0.00;11.20;0.00;0.22;Plasútil
8332;19.70;5.40;21.10;0.10;Plasútil
8333;19.70;8.30;21.10;0.14;Plasútil
8334;10.20;4.70;15.50;0.04;Plasútil
8335;15.80;5.50;25.50;0.10;Plasútil
8336;15.50;8.20;25.50;0.13;Plasútil
1001;150.00;151.00;83.00;140.00;Polofrio
1002;150.00;151.00;83.00;141.00;Polofrio
1004;150.00;201.00;83.00;162.00;Polofrio
1005;150.00;201.00;83.00;163.00;Polofrio
1103;240.00;151.00;84.00;184.00;Polofrio
1104;240.00;151.00;84.00;184.00;Polofrio
1105;240.00;201.00;84.00;246.00;Polofrio
1106;240.00;201.00;84.00;245.00;Polofrio
1201;140.00;151.00;84.00; 147.5 ;Polofrio
1202;140.00;151.00;84.00; 147.5 ;Polofrio
1204;140.00;201.00;84.00;173.00;Polofrio
1205;140.00;201.00;84.00;173.00;Polofrio
1301;71.00;81.00;74.00;53.00;Polofrio
1302;71.00;101.00;74.00;63.00;Polofrio
2152;230.00;160.00;70.00;204.00;Polofrio
2154;230.00;210.00;70.00;252.00;Polofrio
2158;230.00;310.00;70.00;321.00;Polofrio
2202;220.00;151.00;70.00;190.00;Polofrio
2204;220.00;201.00;70.00;252.00;Polofrio
2208;220.00;301.00;70.00;321.00;Polofrio
2302;230.00;160.00;70.00;204.00;Polofrio
2304;230.00;210.00;70.00;252.00;Polofrio
2308;230.00;310.00;70.00;321.00;Polofrio
2401;200.00;64.00;68.00;103.00;Polofrio
2402;200.00;64.00;68.00;105.00;Polofrio
2403;200.00;82.00;65.50;115.00;Polofrio
2404;200.00;82.00;65.50;127.00;Polofrio
2405;200.00;82.00;65.50;124.00;Polofrio
2406;200.00;82.00;65.50;136.00;Polofrio
2407;205.00;112.00;77.00;165.00;Polofrio
2408;205.00;112.00;77.00;165.00;Polofrio
2409;200.00;82.00;65.50;127.00;Polofrio
2410;200.00;82.00;65.50;115.00;Polofrio
2411;200.00;82.00;65.50;115.00;Polofrio
3001;125.00;101.00;75.00; 75.5 ;Polofrio
3002;125.00;101.00;75.00; 74.5 ;Polofrio
3004;125.00;135.00;75.00;89.00;Polofrio
3005;125.00;135.00;75.00; 89.2 ;Polofrio
3007;125.00;160.00;75.00;101.00;Polofrio
3008;125.00;160.00;75.00;101.00;Polofrio
3010;125.00;190.00;75.00;116.00;Polofrio
3011;125.00;190.00;75.00;115.00;Polofrio
3013;125.00;210.00;75.00;125.00;Polofrio
3014;125.00;210.00;75.00;124.00;Polofrio
3101;125.00;101.00;72.00;70.00;Polofrio
3102;125.00;135.00;72.00;88.50;Polofrio
3103;125.00;165.00;72.00;102.00;Polofrio
3104;125.00;195.00;72.00;117.50;Polofrio
3105;125.00;201.00;72.00;127.00;Polofrio
4003;220.00;140.00;71.00;214.00;Polofrio
4004;220.00;140.00;71.00;166.00;Polofrio
4005;220.00;190.00;71.00;315.00;Polofrio
4006;220.00;190.00;71.00;243.00;Polofrio
4101;101.00;170.00;65.50;127.50;Polofrio
4102;101.00;170.00;65.50;115.50;Polofrio
4103;101.00;210.00;65.50;170.00;Polofrio
4104;101.00;210.00;65.50;155.00;Polofrio
4105;101.00;310.00;65.50;240.00;Polofrio
4106;101.00;310.00;65.50;232.00;Polofrio
5001;125.00;110.00;75.00;70.00;Polofrio
5002;125.00;110.00;75.00;70.00;Polofrio
5004;125.00;135.00;75.00;88.50;Polofrio
5005;125.00;135.00;75.00;88.50;Polofrio
5007;125.00;160.00;75.00;102.00;Polofrio
5008;125.00;160.00;75.00;102.00;Polofrio
5101;125.00;101.00;72.00;74.00;Polofrio
5102;125.00;135.00;72.00;91.00;Polofrio
5103;125.00;160.00;72.00;98.00;Polofrio
5201;125.00;95.00;75.00;74.00;Polofrio
5202;125.00;95.00;75.00;72.00;Polofrio
5204;125.00;135.00;75.00;91.00;Polofrio
5205;125.00;135.00;75.00;91.00;Polofrio
5301;125.00;95.00;72.00;74.00;Polofrio
5302;125.00;135.00;72.00;108.00;Polofrio
6001;125.00;110.00;75.00;67.00;Polofrio
6002;125.00;110.00;75.00;67.00;Polofrio
6004;125.00;135.00;75.00;83.50;Polofrio
6005;125.00;135.00;75.00;83.50;Polofrio
6007;125.00;160.00;75.00;100.00;Polofrio
6008;125.00;160.00;75.00;100.00;Polofrio
6010;125.00;195.00;75.00;120.00;Polofrio
6011;125.00;195.00;75.00;120.00;Polofrio
6013;125.00;210.00;75.00;133.00;Polofrio
6014;125.00;210.00;75.00;133.00;Polofrio
6019;65.50;65.00;91.00;43.50;Polofrio
6101;125.00;101.00;72.00;62.00;Polofrio
6102;125.00;130.00;72.00;78.00;Polofrio
6103;125.00;155.00;72.00;88.50;Polofrio
6104;125.00;185.00;72.00;105.00;Polofrio
6105;125.00;202.00;72.00;116.00;Polofrio
6201;125.00;90.00;75.00;66.00;Polofrio
6202;125.00;90.00;75.00;67.00;Polofrio
6204;125.00;135.00;75.00;86.00;Polofrio
6205;125.00;135.00;75.00;87.00;Polofrio
6401;62.50;130.00;120.00;78.00;Polofrio
6402;62.50;130.00;120.00;89.00;Polofrio
6403;62.50;150.00;120.00;80.00;Polofrio
6404;62.50;150.00;120.00;92.00;Polofrio
7001;120.00;150.00;110.00;155.00;Polofrio
7002;120.00;180.00;110.00;188.00;Polofrio
7003;205.00;160.00;70.00;166.00;Polofrio
7004;205.00;180.00;70.00;188.00;Polofrio
7005;205.00;200.00;70.00;210.00;Polofrio
7102;202.00;160.00;95.00;188.00;Polofrio
7103;202.00;200.00;95.00;219.00;Polofrio
7201;205.00;180.00;95.00;125.00;Polofrio
7202;205.00;200.00;95.00;198.00;Polofrio
7203;205.00;220.00;95.00;275.00;Polofrio
8001;90.50;150.00;100.00;98.00;Polofrio
8002;90.50;170.00;100.00;118.00;Polofrio
8003;90.50;190.00;100.00;145.00;Polofrio
3138;21.50;31.00;49.00;5.61;Rbaiao
3143;21.00;31.50;39.00;5.99;Rbaiao
3139;21.50;31.00;39.50;5.44;Rbaiao
3141;21.50;31.00;39.50;5.98;Rbaiao
3142;21.00;31.00;49.50;6.32;Rbaiao
312;21.50;32.00;70.00;7.98;Rbaiao
1369;21.50;31.00;49.50;5.89;Rbaiao
3088;21.50;31.50;49.00;6.38;Rbaiao
1787;21.50;31.00;49.00;6.02;Rbaiao
3218;11.00;22.00;36.50;2.55;Rbaiao
3219;11.00;22.00;36.50;3.31;Rbaiao
3220;11.00;22.00;46.00;3.80;Rbaiao
5929;28.00;51.00;58.50;25.08;Rbaiao
3950;95.50;31.00;45.00;13.33;Rbaiao
3863;21.50;31.50;39.50;5.78;Rbaiao
3865;21.50;31.50;39.50;5.71;Rbaiao
3866;21.00;31.00;39.50;5.85;Rbaiao
3867;21.50;31.00;40.00;5.70;Rbaiao
892;21.50;31.00;49.00;6.98;Rbaiao
1801;21.50;31.00;49.50;7.03;Rbaiao
12901;15.50;49.00;69.50;8.50;Rbaiao
12902;15.50;49.50;69.00;7.69;Rbaiao
12903;16.00;59.50;69.50;10.48;Rbaiao
12904;16.00;59.50;69.00;10.26;Rbaiao
12906;15.50;49.00;69.50;7.86;Rbaiao
12907;16.00;59.00;69.00;10.58;Rbaiao
12908;16.00;59.00;69.00;10.23;Rbaiao
COLUNA ;5.00;5.50;85.00;1.86;Rbaiao
AAB1000;24.20;8.50;11.40;148.00;Refrimate
AAI2000;13.80;10.60;21.60;196.00;Refrimate
AAC1000;24.20;7.00;11.40;145.00;Refrimate
AAP1000;24.20;7.00;11.40;131.00;Refrimate
AAV1000;24.20;7.00;11.40;177.00;Refrimate
APC;24.20;7.00;11.40;130.00;Refrimate
APD;24.20;7.00;11.40;130.00;Refrimate
APT;24.20;7.00;11.40;0.00;Refrimate
APTE;24.20;7.00;11.40;130.00;Refrimate
ACPP1250;22.00;10.50;14.00;130.00;Refrimate
ASTPP2000;23.70;7.00;21.60;238.00;Refrimate
APSS2000;23.00;7.50;21.60;230.00;Refrimate
APSS1500;23.00;7.50;16.60;0.00;Refrimate
ATPP1500;23.70;7.50;16.60;197.00;Refrimate
ATPP2000;23.70;7.50;21.60;220.00;Refrimate
APAS 1200;21.00;8.00;13.60;128.00;Refrimate
APAS 1500;21.00;8.00;16.60;159.00;Refrimate
APAS 2000;21.00;8.00;21.60;195.00;Refrimate
APC 1200;21.00;8.00;13.60;149.00;Refrimate
APC 1500;21.00;8.00;16.60;116.00;Refrimate
APC 2000;21.00;8.00;21.60;172.00;Refrimate
APP 1200;21.00;9.00;13.60;160.00;Refrimate
APP 1500;21.00;9.00;16.60;188.00;Refrimate
APP 2000;21.00;9.00;21.60;231.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
ASPC2P;22.30;7.50;14.10;190.00;Refrimate
ASPC3P;22.30;7.50;18.10;0.00;Refrimate
ASPC4P;22.30;7.50;0.00;296.00;Refrimate
ASSTFL 1500 - PBE;22.00;7.70;16.60;199.00;Refrimate
ASSTFL 1500 - PS;22.00;7.70;16.60;234.00;Refrimate
ASSTFL 2000 - PBE;22.00;7.70;21.60;229.00;Refrimate
ASSTFL 2000 - PS;22.00;7.70;21.60;252.00;Refrimate
ASSTFL 2500 - PBE;22.00;7.70;26.60;310.00;Refrimate
ASSTFL 2500 - PS;22.00;7.70;26.60;300.00;Refrimate
ASSTFL 3000 - PS;22.00;7.70;31.60;317.00;Refrimate
ASSTFL 3000 – PBE;22.00;7.70;31.60;317.00;Refrimate
ASSTFV 1500 - PBE;22.00;7.70;16.60;260.00;Refrimate
ASSTFV 1500 - PS;22.00;7.70;16.60;254.00;Refrimate
ASSTFV 2000 - PBE;22.00;7.70;21.60;290.00;Refrimate
ASSTFV 2000 - PS;22.00;7.70;21.60;282.00;Refrimate
ASSTFV 2500 - PBE;22.00;7.70;26.60;366.00;Refrimate
ASSTFV 2500 - PS;22.00;7.70;26.60;340.00;Refrimate
ASSTFV 3000 - PBE;22.00;7.70;31.60;404.00;Refrimate
ASSTFV 3000 - PS;22.00;7.70;31.60;372.00;Refrimate
ASTFL 1240 – PBE;22.00;7.70;14.00;186.00;Refrimate
ASTFL 1240 – PS;22.00;7.70;14.00;186.00;Refrimate
ASTFL 1800 - PBE;22.00;7.70;19.60;224.00;Refrimate
ASTFL 1800 - PS;22.00;7.70;19.60;224.00;Refrimate
ASTFL 2900 - PBE;22.00;7.70;30.60;341.00;Refrimate
ASTFL 2900 - PS;22.00;7.70;30.60;291.00;Refrimate
ASTFV 1800 - PBE;22.00;7.70;19.60;240.00;Refrimate
ASTFV 1800 - PS;22.00;7.70;19.60;240.00;Refrimate
ASTFV 2900 - PBE;22.00;7.70;30.60;356.00;Refrimate
ASTFV 2900 - PS;22.00;7.70;30.60;341.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
BAG 100L BR;14.80;8.60;8.50;71.00;Refrimate
BAG 100L INOX;14.80;8.60;8.50;69.00;Refrimate
BAG 200L BR;14.80;8.60;14.50;99.00;Refrimate
BAG 200L INOX;14.80;8.60;14.50;90.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
BPEX1000;0.00;0.00;0.00;116.00;Refrimate
BPM1000;11.50;11.50;11.50;120.00;Refrimate
BPP 1000;10.00;9.00;11.60;52.00;Refrimate
BPST 1000;12.00;9.60;11.60;130.00;Refrimate
BPSTD 1000;9.50;8.50;11.60;100.00;Refrimate
BPSTP 1000;9.50;9.60;11.60;100.00;Refrimate
BPT 1000;10.00;11.50;11.60;62.00;Refrimate
BPVAST 1000;10.00;10.00;11.60;63.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
BRCF 12;11.00;10.00;24.50;251.00;Refrimate
BRCF 16;11.00;10.00;31.50;330.00;Refrimate
BRCF 8;11.00;10.00;18.00;222.00;Refrimate
BRCQ 12;11.00;10.00;24.50;257.00;Refrimate
BRCQ 16;11.00;10.00;31.50;178.00;Refrimate
BRCQ 8;11.00;10.00;18.00;114.00;Refrimate
BRLF 12;11.00;10.00;24.50;251.00;Refrimate
BRLF 16;11.00;10.00;31.50;330.00;Refrimate
BRLF 8;11.00;10.00;18.00;186.00;Refrimate
BRLQ 12;11.00;9.50;24.50;217.00;Refrimate
BRLQ 16;11.00;9.50;31.50;290.00;Refrimate
BRLQ 8;11.00;9.50;18.00;130.00;Refrimate
BRLQF 12;16.00;9.50;24.50;248.00;Refrimate
BRLQF 16;16.00;9.50;31.50;328.00;Refrimate
BRLQF 8;16.00;9.50;18.00;202.00;Refrimate
CPBR_N;9.20;10.00;11.60;136.00;Refrimate
CPTBR_N;9.20;10.00;11.60;117.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
BSR1500;11.00;9.00;16.60;119.00;Refrimate
BSR2000;11.00;9.00;21.60;139.00;Refrimate
BSR2500;11.00;9.00;26.60;168.00;Refrimate
BSR3000;11.00;9.00;31.60;0.00;Refrimate
BSRC1500;14.70;9.00;16.60;130.00;Refrimate
BSRC2000;14.70;9.00;21.60;150.00;Refrimate
BSS1500;10.70;9.00;16.50;0.00;Refrimate
BSS2000;11.20;9.00;21.60;0.00;Refrimate
BSS3000;11.00;9.00;31.60;0.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
C2PI-900;9.00;6.00;11.00;0.00;Refrimate
C2PI-900;9.00;6.00;11.00;0.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
CRSTG 1000;14.60;11.50;11.60;141.00;Refrimate
CRSTG 1200;14.60;11.50;13.60;143.00;Refrimate
CRSTG 1500;14.60;11.50;16.60;183.00;Refrimate
CRSTG 1800;14.60;11.50;19.60;199.00;Refrimate
CRSTG 2000;14.60;11.50;21.60;268.00;Refrimate
CQSTG 1000;14.60;11.50;11.60;105.00;Refrimate
CQSTG 1200;14.60;11.50;13.60;125.00;Refrimate
CQSTG 2000;14.60;11.50;21.60;250.00;Refrimate
CSSTG 1000;14.60;11.50;11.60;105.00;Refrimate
CSSTG 1200;14.60;11.50;13.60;105.00;Refrimate
CSSTG 1500;14.60;11.50;16.60;175.00;Refrimate
CSSTG 1800;14.60;11.50;19.60;155.00;Refrimate
CSSTG 2000;14.60;11.50;21.60;216.00;Refrimate
CCSTG 1000;12.00;10.90;11.60;87.00;Refrimate
CCVSTG 1470;14.60;10.00;16.60;81.00;Refrimate
CISTG;9.50;10.00;16.60;60.00;Refrimate
CPSTG 1000;9.50;11.50;11.60;62.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
CRSTP 1000 c/ granito;14.30;10.50;11.60;155.00;Refrimate
CRSTP 1000 s/ granito;14.30;10.50;11.60;155.00;Refrimate
CRSTP 1500 c/ granito;14.30;10.50;11.60;0.00;Refrimate
CRSTP 1500 s/ granito;14.30;10.50;11.60;0.00;Refrimate
CRSTP 2000 c/ granito;14.30;10.50;21.60;280.00;Refrimate
CRSTP 2000 s/ granito;14.30;10.50;21.60;262.00;Refrimate
CQSTP 1000 c/ granito;14.30;10.50;11.60;124.00;Refrimate
CQSTP 1000 s/ granito;14.30;10.50;11.60;109.00;Refrimate
CQSTP 1500 c/ granito;14.30;10.50;16.60;0.00;Refrimate
CQSTP 1500 s/ granito;14.30;10.50;16.60;160.00;Refrimate
CQSTP 2000 c/ granito;14.30;10.50;21.60;210.00;Refrimate
CQSTP 2000 s/ granito;14.30;10.50;21.60;210.00;Refrimate
CSSTP 1000 c/ granito;14.30;10.50;11.60;116.00;Refrimate
CSSTP 1000 s/ granito;14.30;10.50;11.60;116.00;Refrimate
CSSTP 1500 s/ granito;14.30;10.50;16.60;170.00;Refrimate
CSSTP 2000 c/ granito;14.30;10.50;21.60;244.00;Refrimate
CSSTP 2000 s/ granito;14.30;10.50;21.60;226.00;Refrimate
CPSTP 1000 c/ granito;13.50;10.50;11.60;127.00;Refrimate
CPSTP 1000 s/ granito;13.50;10.50;11.60;91.00;Refrimate
CPSTP 2000 c/ granito;13.50;10.50;21.60;280.00;Refrimate
CPSTP 2000 s/ granito;13.50;10.50;21.60;280.00;Refrimate
CSTPE c/ granito;10.00;10.50;16.60;113.00;Refrimate
CSTPE s/ granito;10.00;10.50;16.60;129.00;Refrimate
CSTPEF;10.00;10.50;18.00;130.00;Refrimate
CSTPI c/ granito;10.00;10.50;16.60;163.00;Refrimate
CSTPI s/ granito;10.00;10.50;16.60;163.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
CRT1000;14.10;9.00;11.60;155.00;Refrimate
CRT2000;14.10;9.00;21.60;252.00;Refrimate
CQT1000;14.10;9.00;11.60;109.00;Refrimate
CQT2000;14.10;9.00;21.60;209.00;Refrimate
CST1000;14.10;9.00;11.60;117.00;Refrimate
CST2000;14.10;9.00;21.60;215.00;Refrimate
CCPT1000;12.00;9.00;11.60;99.00;Refrimate
CECT;14.10;9.00;14.90;112.00;Refrimate
;0.00;0.00;0.00;0.00;Refrimate
CQWB1020;14.60;9.00;11.60;140.00;Refrimate
CPWB1000;10.10;9.70;11.60;103.00;Refrimate
CRWB1020;14.60;9.00;11.80;180.00;Refrimate
CRWB2020;14.60;9.00;21.60;301.00;Refrimate
CSWB1020;14.60;9.10;11.60;139.00;Refrimate
CSWB2020;14.60;9.10;21.80;220.00;Refrimate
CSWBSS1020;0.00;0.00;0.00;110.00;Refrimate
CCWB1000;13.60;8.40;11.60;129.00;Refrimate
